"nearest_seamount_id","nearest_seamount_distance_m","pixel_id"
5502977,858690.498838604,1020
5502977,822681.989090673,1021
5502977,787408.568473554,1022
5515771,341986.475518784,1023
5525128,356038.68462746,1024
5525128,311826.477626064,1025
5525128,267894.209695709,1026
5525128,224406.35300875,1027
5525128,181682.313930867,1028
5525128,140421.021796056,1029
5525128,102406.11198366,1030
5525128,72906.1617653765,1031
5525128,64830.1883191412,1032
1136424,74475.5939556989,1033
1136424,94435.6938893296,1034
1136424,127862.952836435,1035
1136424,166850.583990981,1036
1136424,208299.4198038,1037
1136424,250993.082465341,1038
1136424,294390.480217509,1039
1136424,338220.83094086,1040
1136424,382335.264348377,1041
1136424,426645.668545628,1042
1136424,471096.748933315,1043
5505802,476673.402250208,1044
5505802,446192.104408406,1045
5505802,418349.858255508,1046
5505802,393706.949406271,1047
5505802,372898.201070436,1048
5505802,356595.461208817,1049
5505802,345437.296466784,1050
5506422,337568.938740742,1051
5506422,330322.034913549,1052
1125052,319752.047949365,1053
1125052,302374.080068291,1054
5509258,287821.98071673,1055
5509258,279498.865287702,1056
5509258,278311.133541062,1057
5511621,260175.418188592,1058
5511621,242732.297613207,1059
5511621,232821.898931247,1060
5515568,200670.661203832,1061
5515568,173395.53096476,1062
5515568,154669.500198028,1063
5515600,147167.981115092,1064
5515600,152621.34821171,1065
5525427,163849.966674018,1066
5525427,124683.421682762,1067
5525427,91128.7438098036,1068
5525427,71570.1648494114,1069
5525456,76662.7407675068,1070
5525456,102468.60255437,1071
5525456,138498.380637798,1072
5525456,178670.469332586,1073
5525456,220734.727730252,1074
5525456,263787.512371524,1075
5525456,307413.779103269,1076
5525456,351399.999607765,1077
5506180,391183.820181357,1078
5506180,416583.467253818,1079
5506180,445104.636517229,1080
5506180,476186.767929813,1081
5506180,509361.253626674,1082
5494864,524922.713918288,1083
1127503,486415.826371895,1084
1127503,446119.961211196,1085
1127503,406823.096295541,1086
1127503,368844.671657719,1087
1127503,332636.58876239,1088
1127503,298843.030367203,1089
1127503,268377.647461586,1090
1127503,242498.071657004,1091
1127503,222808.025214764,1092
1127503,211047.069833312,1093
1127503,208560.934771446,1094
1127503,215670.604354507,1095
5512085,225954.711956945,1096
5511664,238450.514071645,1097
5511664,253473.633459487,1098
5511664,275133.542665493,1099
5511664,302005.625746544,1100
5511664,332829.803214566,1101
5511664,366610.564598893,1102
5511664,402604.37464784,1103
5511664,440268.789647898,1104
5511664,479210.058359443,1105
5511664,519140.926117449,1106
5511664,559849.685674369,1107
5503997,594877.588936373,1108
5503997,630714.598108368,1109
5503997,667668.938140479,1110
5503997,705565.068502301,1111
5503997,744259.141069875,1112
5503997,823589.048096229,1113
5503997,864046.62376901,1114
5467258,877275.951069546,1115
5467258,878807.600414719,1116
5467258,882639.139745547,1117
5467258,888740.82370353,1118
5467258,897066.330137347,1119
5467258,907554.459995286,1120
5467258,920131.264163418,1121
5467258,934712.435440435,1122
5467258,951205.802592371,1123
1105518,960763.844999515,1124
1105518,942646.468089332,1125
1105518,926367.589019996,1126
1105518,912025.659954002,1127
1105518,899713.313830985,1128
1105518,889514.832927098,1129
5468146,880712.224000332,1130
5468146,873567.595157387,1131
5468146,868703.639543945,1132
5468390,865532.771687878,1133
5470229,852274.023352993,1134
5470229,845521.003026428,1135
5470229,841130.11507003,1136
5470229,839138.440687241,1137
5470229,839563.054834298,1138
5481449,825029.135553426,1139
5481449,801900.512849871,1140
5481449,780688.887296419,1141
5481449,761554.45847933,1142
5481449,744657.36815918,1143
5481449,730152.961317117,1144
5481449,718186.219673519,1145
5481449,708885.670316529,1146
5481449,702357.237645968,1147
5481449,698678.633714832,1148
5481449,697894.924317379,1149
5481449,700015.832541438,1150
5481449,705015.144852783,1151
5481449,712832.30242273,1152
5481449,723375.957939698,1153
5481449,736529.028562655,1154
5481449,752154.63273725,1155
5481449,770102.279845447,1156
5481449,790213.768255521,1157
5481449,812328.397817295,1158
5481449,836287.271517762,1159
1107024,860570.617425297,1160
1107024,874537.077551508,1161
5467131,878835.13090935,1162
5467131,879479.94955615,1163
5467131,882427.40452941,1164
5467131,887654.558429191,1165
5467131,895121.474537463,1166
5497692,876577.545117193,1167
5497692,839080.930268172,1168
5497692,802361.994811635,1169
5497692,766532.505598357,1170
5508165,727727.991269254,1171
5508165,686876.557874296,1172
5508165,646583.428862885,1173
5508165,606959.803813497,1174
5508165,568145.777642445,1175
5508165,530319.143632348,1176
5508165,493706.908798471,1177
5508165,458600.019330704,1178
5508165,425371.357647989,1179
5508165,394495.822952349,1180
5508165,366568.499722486,1181
5508165,342311.734962631,1182
5490839,626450.547615899,1183
5490839,610089.628708302,1184
5480427,937263.004948108,1185
5480427,967165.250778114,1186
5502977,986075.827182611,1187
5502977,944855.624300931,1188
5502977,904001.16860252,1189
5502977,863564.371161019,1190
5502977,823606.751845272,1191
5502977,784201.561126921,1192
5502977,745436.411443035,1193
5502977,707416.529902026,1194
5502977,670268.750796699,1195
5502977,634146.353811876,1196
5502977,599234.800436035,1197
5502977,565758.2896403,1198
5502977,533986.785213092,1199
5502977,504242.679183438,1200
5515771,65014.2591678258,1201
5515771,82877.446597705,1202
5515771,117823.058644304,1203
5515771,158958.044390251,1204
5515771,202545.874652572,1205
5515771,247292.918490421,1206
5515771,292667.949161796,1207
5515771,338418.460093366,1208
5525128,356594.668885153,1209
5525128,314319.796731103,1210
5525128,273506.665533365,1211
5525128,234918.373695223,1212
5525128,199847.875251069,1213
5525128,170480.171631352,1214
5525128,150198.499762393,1215
5525128,142924.71611524,1216
5525128,150556.116968721,1217
1136424,161097.5432333,1218
1136424,182108.52008629,1219
1136424,211533.431103835,1220
1136424,246375.844180053,1221
1136424,284653.307464775,1222
1136424,325154.946202834,1223
1136424,367145.417190559,1224
1136424,410167.722306645,1225
1136424,453928.571710068,1226
5500034,441022.124016889,1227
5500034,415403.348409277,1228
5505802,380349.383000393,1229
5505802,347757.889140203,1230
5505802,318711.829877796,1231
5505802,294262.97130829,1232
5505802,275637.346520106,1233
5505802,264070.032461913,1234
5506422,255613.693030546,1235
5506422,250039.865742815,1236
1124870,237737.224656136,1237
1125052,218718.765180238,1238
5509258,204112.40104678,1239
5509258,199004.103942185,1240
5511621,201324.80072191,1241
5511621,174283.117878307,1242
5511621,156809.820175206,1243
5511659,152012.249804615,1244
5515568,118168.415344956,1245
5515568,84683.9920206662,1246
5515600,68494.3309964214,1247
5515600,79305.1550186618,1248
5515600,110720.036943414,1249
5515600,150334.062285621,1250
5525427,158423.977758326,1251
5525427,149443.919541693,1252
5525456,154470.750251954,1253
5525456,171797.427620292,1254
5525456,198844.875027814,1255
5525456,232241.247944965,1256
5506180,257299.671005224,1257
5506180,268582.827693444,1258
5506180,287127.384097278,1259
5506180,311639.72596512,1260
5506180,340834.692534393,1261
5506180,373616.16828604,1262
5506180,409122.939357843,1263
5506180,446705.610606348,1264
5494864,448227.121465398,1265
5494864,444415.407758646,1266
1127503,427492.638766519,1267
1127503,383192.91802798,1268
1127503,339551.84197463,1269
1127503,296860.032817252,1270
1127503,255593.602256561,1271
1127503,216568.891300299,1272
1127503,181239.79854857,1273
1127503,152201.93563533,1274
1127503,133621.774343428,1275
1127503,130061.188217549,1276
5512085,141929.441347685,1277
5512085,151885.498083701,1278
5511664,166116.576350113,1279
5511664,189853.303318125,1280
5511664,221055.697410529,1281
5511664,257018.969472754,1282
5511664,296012.946869469,1283
5511664,336987.185949537,1284
5511664,379300.470614469,1285
5503997,421756.572683351,1286
5503997,456620.630884244,1287
5503997,493455.144092119,1288
5503997,531850.865043152,1289
5503997,571493.211506189,1290
5503997,612140.036006872,1291
5503997,653603.963652043,1292
5503997,695738.91917526,1293
5503997,738430.04458309,1294
5503997,781586.209298205,1295
1105316,799577.774012672,1296
5467258,798347.736403105,1297
5467258,799738.690793034,1298
5467258,803851.120305921,1299
5467258,810643.607522531,1300
5467258,820049.558228971,1301
5467258,831980.337640408,1302
5467258,846329.174271628,1303
5467258,862975.460230866,1304
5467258,881789.092375485,1305
1105518,886063.517110577,1306
1105518,866132.119110478,1307
1105518,848311.80817526,1308
1105518,832738.12495807,1309
1105518,819539.157308611,1310
1105518,808831.169466081,1311
5468146,799751.050819077,1312
5468146,792725.009870351,1313
5468146,788413.54884097,1314
5468390,789400.046673282,1315
5470229,788421.002678647,1316
5470229,777313.398062476,1317
5470229,768892.934604289,1318
5470229,763248.554335797,1319
5470229,760442.076190752,1320
5470229,760504.918801485,1321
5481449,761985.167274602,1322
5481449,735693.953686759,1323
5481449,711506.554130275,1324
5481449,689644.360800369,1325
5481449,670334.914003061,1326
5481449,653804.431166969,1327
5481449,640268.190862209,1328
5481449,629919.251158986,1329
5481449,622916.490764019,1330
5481449,619373.417806375,1331
5481449,619349.409977011,1332
5481449,622844.874207793,1333
5481449,629801.212883322,1334
5481449,640105.602932838,1335
5481449,653599.711441991,1336
5481449,670090.865049228,1337
5481449,689364.008911201,1338
5481449,711193.005362225,1339
5481449,735350.276877974,1340
5481449,761614.307420234,1341
1107024,780619.368550272,1342
1107024,795712.824537843,1343
5467131,800180.769595192,1344
5467131,800267.329560703,1345
5467131,803080.393378403,1346
5467131,808591.505291598,1347
5467131,816746.050718941,1348
5467131,827465.881492748,1349
5497692,798552.332965132,1350
5497692,758323.083608851,1351
5497692,718883.686362647,1352
5497692,680371.512217398,1353
5497692,642953.20163287,1354
5497692,606831.137201496,1355
5508165,564542.649047038,1356
5508165,521772.346209036,1357
5508165,479745.916791636,1358
5508165,438677.20800418,1359
5508165,398862.1637869,1360
5508165,360716.153385902,1361
5508165,324827.71689098,1362
5508165,292030.362705697,1363
5508165,263480.937750276,1364
5508165,240695.785396916,1365
5508359,223922.61661973,1366
5490839,514507.66790463,1367
5490839,504364.650955577,1368
1115892,493705.454564131,1369
1115892,485793.124006096,1370
1116463,477157.257726443,1371
5502977,695750.054408179,1372
5502977,613501.931261279,1373
5502977,573672.848833707,1374
5502977,534965.643804321,1375
5502977,497642.167975439,1376
5502977,462037.876562026,1377
5502977,428581.446335382,1378
5502977,397815.155118857,1379
5502977,370409.94030382,1380
5512101,344698.787754864,1381
5512101,302737.743148286,1382
5512101,262402.005914007,1383
5512101,224569.07405785,1384
1125733,106866.52186973,1385
1125733,115338.451228503,1386
1125733,140970.407483705,1387
1129443,133440.357592243,1388
1129443,85550.21742092,1389
1129443,38968.4870923125,1390
5515736,14953.0214262138,1391
5515771,48851.4204852092,1392
5515771,95977.519892337,1393
5515771,143958.674573713,1394
5515771,192155.427361373,1395
5515771,240438.160787589,1396
5515771,288763.748902936,1397
5515771,337113.762426149,1398
5515771,385479.010547687,1399
5525128,351988.567202854,1400
5525128,316071.475027775,1401
5525128,283890.112244197,1402
5525128,256852.500382783,1403
5525128,236727.714251684,1404
5525128,225375.258304545,1405
5525128,224132.095059877,1406
5525128,233159.982919656,1407
1136424,244098.447581374,1408
1136424,263022.757110285,1409
1136424,288903.239897428,1410
1136424,320056.847931175,1411
1136424,355098.412290347,1412
1136424,392989.276614111,1413
1136424,432982.047289857,1414
5500034,422437.580631161,1415
5500034,387214.602508211,1416
5500034,355111.221845708,1417
5500034,327047.40326898,1418
5505802,298225.219398878,1419
5505802,261270.443005924,1420
5505802,228633.768089028,1421
5505802,202414.792077403,1422
5505802,185357.192501299,1423
5506422,177468.335684329,1424
5506422,169550.502990827,1425
5508345,166861.328501071,1426
1125052,141992.563876657,1427
5509258,124441.695283374,1428
5509258,119020.986356539,1429
5509134,123144.828324602,1430
5511621,102020.958438299,1431
5511621,75576.2529564374,1432
5511659,73377.4897425871,1433
5515568,79358.9532224814,1434
5515568,32247.1804772718,1435
5515600,19002.2522640518,1436
5515600,64122.1067194684,1437
1126402,109823.506430028,1438
5511085,86141.8145306469,1439
5511085,84708.0907018093,1440
5511085,107785.442751488,1441
5511085,144038.659140515,1442
5511085,185913.317446428,1443
5506180,174784.062218637,1444
5506180,176123.836685278,1445
5506180,190202.355166573,1446
5506180,214526.125663413,1447
5506180,246075.5450923,1448
5506180,282439.518856455,1449
5506180,321990.966255785,1450
5506180,363691.456468085,1451
5494864,378886.836306178,1452
5494864,368295.999319104,1453
5494864,363889.879114391,1454
5494864,365891.975517896,1455
1127503,356851.565222404,1456
1127503,308969.333796656,1457
1127503,261281.938661845,1458
1127503,213919.719367126,1459
1127503,167159.306699937,1460
1127503,121696.400594973,1461
1127503,79780.8663666617,1462
1127503,51060.2778853899,1463
1127503,59468.5625883619,1464
5512085,68225.2128327642,1465
5511664,84014.8863400409,1466
5511664,116891.68161467,1467
5511664,157974.751000771,1468
5511664,202325.409417306,1469
5511664,248198.133065259,1470
5503997,288499.706604552,1471
5503997,323336.062978987,1472
5503997,361313.618832262,1473
5503997,401542.084100351,1474
5503997,443409.237694387,1475
5503997,486492.190544571,1476
5503997,530494.810029344,1477
5503997,575206.074458847,1478
5503997,620472.807897107,1479
5503997,666181.788406256,1480
5503997,712247.876576456,1481
1105316,723216.727332793,1482
1105316,718964.338385797,1483
5467258,717935.074563151,1484
5467258,720053.219674379,1485
5467258,725403.129065455,1486
5467258,733914.131742633,1487
5467258,745477.966478023,1488
5467258,759955.286089877,1489
5467258,777183.291011046,1490
5467258,796983.620544771,1491
5467258,819169.767280028,1492
1105518,804553.815172485,1493
1105518,783156.132866808,1494
1105518,764229.944456681,1495
1105518,747962.886900615,1496
1105518,734531.650084744,1497
1105518,724094.056315067,1498
5468390,703412.383727488,1499
5468390,704411.960449355,1500
5468390,708724.651106546,1501
5470229,712697.773989222,1502
5470229,699654.94342106,1503
5470229,689770.364162548,1504
5470229,683181.135072843,1505
5470229,679983.061539753,1506
5470229,680223.97580621,1507
5470229,683900.24357454,1508
5481449,665584.058890854,1509
5481449,638331.79652764,1510
5481449,613693.749427075,1511
5481449,591996.4073646,1512
5481449,573573.593533035,1513
5481449,558749.300387286,1514
5481449,547815.741638771,1515
5481449,541008.858994257,1516
5481449,538485.168646615,1517
5481449,540304.692570361,1518
5481449,546424.045402295,1519
5481449,556701.45194093,1520
5481449,570912.399945512,1521
5481449,588772.131515261,1522
5481449,609960.219936988,1523
5481449,634143.130201067,1524
5481449,660992.24040522,1525
1107024,687124.842900418,1526
1107024,700828.374937139,1527
1107024,717542.657353705,1528
5467131,720016.200178674,1529
5467131,719693.76153663,1530
5467131,722621.674798664,1531
5467131,728760.76458738,1532
5467131,738030.901611995,1533
5467131,750316.042801646,1534
5465624,748271.293384252,1535
5497692,715503.125262663,1536
5497692,672409.873167478,1537
5497692,630089.315434441,1538
5497692,588708.116077278,1539
5497692,548478.932197899,1540
5497692,509674.626417394,1541
